review,sentiment_label,sentiment_score,keywords,themes
"It's very good app for transactions, to give you 5star one more thing you need to do is include bank statement showing methods. And one more thing after you take your commission why you take 5birr monthly without my confirmation?",positive,0.5502866666666666,"['thing', 'thing need', 'transaction thing', 'include bank', 'commission']","['Transactions', 'Feature Requests', 'Transaction History']"
It used to be better in the previous. But after the recent update it keeps crashing as soon as it logs in.. it needs to be fixed.,positive,0.1862533333333333,"['log need', 'update crash', 'need fix', 'log', 'crash']",['Other']
The new update is seems force enable developer options on setting. And please fix the problem on iphones it only works for few days every time it get maintained at branches,negative,-0.0701048484848484,"['problem iphone', 'day time', 'enable developer', 'option set', 'iphone']",['Feature Requests']
It have a bug it keeps shut down when I open the app. Without any notification. Please fix the bug.,negative,-0.1757711111111111,"['bug', 'app notification', 'shut', 'notification', 'open app']",['App Performance']
"The banks logo, the hidden accounts data are not seen. It is saying it saying unconnected and hence does not sync.",negative,-0.0666666666666666,"['say', 'say say', 'logo', 'say sync', 'datum']",['Other']
"I love this app. It's simple to use and syncs fast. The only issue I had was the balance shows only what's on the ledger, there is no way to tell what the actual balance is. I learn about the difference between the two balance types the hard way on an ATM machine. I would love to see that fixed in your next update.",positive,0.5073133333333333,"['balance', 'way', 'love', 'difference', 'tell balance']",['Transactions']
"It is a service that is not expected from such a large institution. I saw that your work is very complicated. The user does not understand well your application. In general, you have many problems. This application is not convenient for the end user. For instance I can't access my account from abroad what I depsited amount and transfer from my account to any any one .It is a shame.",negative,-0.448587619047619,"['user', 'account', 'account shame', 'application problem', 'end user']","['Transactions', 'International Use']"
"Very bad, can't even load they need to improve their services.",negative,-0.4988199999999999,"['improve service', 'need improve', 'load', 'improve', 'need']",['Feature Requests']
"This application fast, secure and more convenient. Thanks CBE",positive,0.53716,"['application thank', 'thank', 'application']",['Other']
"In my view, I can't give any conclusion because it's the starting of an online banking in my country. However, the commercial bank of ethiopia must rebuild this app and also need to make more access to changing the system. Keep continuing ethiopia 🇪🇹 🇪🇹🇪🇹🇪🇹",positive,0.0666666666666666,"['rebuild', 'rebuild app', 'conclusion', 'country bank', 'continue']",['Feature Requests']
in this update why screenshoot is disabled now it's not working,negative,-0.08,"['screenshoot disable', 'screenshoot', 'disable', 'update', 'work']","['App Performance', 'Screenshot/Restrictions', 'Activation/Registration']"
This app don't have self activation only you have to look near cbe branch that's disgusting,negative,-0.4360199999999999,"['self activation', 'app self', 'self', 'activation', 'look']",['Customer Service']
"This application is really bad. It is slow and doesn't work properly. It doesn't show recent activities. Using this app I transfered money to a friend and after showing deduction on my account, the money didn't reach the other end,the activity is not reflected on my recent transactions either. The worst app ever. It doesn't work outside of Ethiopia.",negative,-0.52457,"['activity', 'reach end', 'reflect transaction', 'money', 'account money']",['App Performance']
"It is a nice app compared to the previous one. I appreciate you have included local language but the details in the Amharic section will return to English mode, please fix that problem plus additional local language will increase its usability. Also it would be nice if the terms and conditions agreements, security tips, charge and transfer limits.... are included in the app.",positive,0.6249088888888888,"['language', 'include', 'problem language', 'return mode', 'section return']","['Transactions', 'Account Access', 'Security Concerns', 'Language Support']"
it's a very good application but sometimes it takes a long time to synchronize,positive,0.3354399999999999,"['application time', 'synchronize', 'time', 'application']",['Other']
